,0,1,2,3,4,5,6,7,8,9,label
1073,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 570, 56]","[0, 52, 112]","[0, 1500, 120]","[0, 1000, 120]","[1, 52, 120]","[1, 52, 120]","[1, 116, 133]",420
1074,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 55]","[0, 52, 110]","[0, 1500, 115]","[0, 925, 115]","[1, 52, 115]","[1, 52, 115]","[1, 116, 121]",420
1075,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 629, 52]","[0, 52, 103]","[0, 1500, 110]","[0, 1001, 110]","[1, 52, 110]","[1, 52, 110]","[1, 116, 116]",420
1076,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 55]","[0, 52, 109]","[0, 1500, 112]","[0, 926, 112]","[1, 52, 112]","[1, 52, 113]","[1, 116, 121]",420
1077,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 661, 55]","[0, 52, 109]","[0, 1500, 112]","[0, 1000, 112]","[1, 52, 113]","[1, 52, 113]","[1, 116, 120]",420
1078,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 569, 56]","[0, 52, 110]","[0, 1500, 113]","[1, 52, 113]","[0, 924, 113]","[1, 52, 113]","[1, 116, 119]",420
1079,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 661, 52]","[0, 52, 103]","[0, 1500, 106]","[0, 1000, 106]","[1, 52, 106]","[1, 52, 106]","[1, 116, 114]",420
1080,"[1, 64, 0]","[0, 60, 59]","[1, 52, 59]","[1, 661, 60]","[0, 52, 119]","[0, 1500, 123]","[0, 1000, 123]","[1, 52, 123]","[1, 52, 123]","[1, 116, 131]",420
1081,"[1, 64, 0]","[1, 64, 106]","[0, 60, 205]","[1, 52, 206]","[1, 569, 206]","[0, 52, 281]","[0, 1500, 286]","[0, 924, 286]","[1, 52, 286]","[1, 52, 286]",420
1082,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 569, 52]","[0, 52, 104]","[0, 1500, 108]","[0, 925, 108]","[1, 52, 108]","[1, 52, 108]","[1, 116, 115]",420
1083,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 569, 56]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 926, 115]","[1, 52, 115]","[1, 116, 121]",420
1084,"[1, 64, 0]","[0, 60, 72]","[1, 52, 72]","[1, 570, 72]","[0, 52, 129]","[0, 1500, 134]","[0, 1000, 134]","[1, 52, 134]","[1, 52, 134]","[1, 116, 142]",420
1085,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 569, 55]","[0, 52, 109]","[0, 1500, 113]","[1, 52, 113]","[0, 924, 113]","[1, 52, 113]","[1, 116, 119]",420
1086,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 597, 58]","[0, 52, 115]","[0, 1500, 119]","[1, 52, 119]","[0, 999, 119]","[1, 52, 119]","[1, 116, 122]",420
1087,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 569, 52]","[0, 52, 114]","[0, 1500, 119]","[0, 926, 119]","[1, 52, 119]","[1, 52, 119]","[1, 116, 128]",420
1088,"[1, 64, 0]","[0, 60, 79]","[1, 52, 79]","[1, 569, 79]","[0, 52, 136]","[0, 1500, 140]","[0, 925, 140]","[1, 52, 140]","[1, 52, 140]","[1, 116, 145]",420
1089,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 570, 55]","[0, 52, 108]","[0, 1500, 115]","[0, 999, 115]","[1, 52, 115]","[1, 52, 115]","[1, 116, 134]",420
1090,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 55]","[0, 52, 110]","[0, 1500, 114]","[0, 926, 114]","[1, 52, 114]","[1, 52, 114]","[1, 116, 118]",420
1091,"[1, 64, 0]","[0, 60, 60]","[1, 52, 61]","[1, 569, 61]","[0, 52, 115]","[0, 1500, 118]","[1, 52, 118]","[0, 925, 119]","[1, 52, 119]","[1, 116, 127]",420
1092,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 569, 60]","[0, 52, 120]","[0, 1500, 124]","[1, 52, 124]","[0, 924, 124]","[1, 52, 124]","[1, 116, 134]",420
1093,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 597, 52]","[0, 52, 105]","[0, 1500, 108]","[0, 999, 108]","[1, 52, 108]","[1, 52, 108]","[1, 116, 122]",420
1094,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 597, 56]","[0, 52, 112]","[0, 1500, 126]","[0, 1000, 126]","[1, 52, 126]","[1, 52, 126]","[1, 116, 133]",420
1095,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 661, 56]","[0, 52, 111]","[0, 1500, 116]","[0, 999, 116]","[1, 52, 116]","[1, 52, 116]","[1, 116, 123]",420
1096,"[1, 64, 0]","[0, 60, 53]","[1, 52, 53]","[1, 570, 54]","[0, 52, 109]","[0, 1500, 114]","[1, 52, 114]","[0, 1001, 114]","[1, 52, 114]","[1, 116, 129]",420
1097,"[1, 64, 0]","[0, 60, 86]","[1, 52, 86]","[1, 629, 87]","[0, 52, 141]","[0, 1500, 144]","[1, 52, 144]","[0, 1000, 145]","[1, 52, 145]","[1, 116, 149]",420
1098,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 569, 55]","[0, 52, 110]","[0, 1500, 114]","[0, 925, 114]","[1, 52, 114]","[1, 52, 114]","[1, 116, 118]",420
1099,"[1, 64, 0]","[0, 60, 64]","[1, 52, 64]","[1, 629, 65]","[0, 52, 128]","[0, 1500, 131]","[1, 52, 131]","[0, 1001, 131]","[1, 52, 131]","[1, 116, 138]",420
1100,"[1, 64, 0]","[0, 60, 44]","[1, 52, 45]","[1, 1420, 45]","[1, 451, 45]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 101]","[0, 1420, 101]","[0, 790, 102]",421
1101,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1420, 47]","[1, 483, 47]","[0, 52, 92]","[0, 52, 94]","[0, 1420, 104]","[0, 1420, 104]","[0, 789, 104]",421
1102,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1420, 47]","[1, 515, 47]","[0, 52, 93]","[0, 52, 94]","[0, 1420, 102]","[0, 1420, 102]","[0, 790, 102]",421
1103,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1420, 47]","[1, 515, 47]","[0, 52, 92]","[0, 52, 92]","[0, 1420, 101]","[0, 1420, 101]","[0, 790, 101]",421
1104,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 46]","[1, 658, 46]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 98]","[0, 59, 98]","[1, 52, 99]",421
1105,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 451, 47]","[0, 52, 92]","[0, 52, 92]","[0, 1420, 103]","[0, 1420, 103]","[0, 789, 103]",421
1106,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 51]","[1, 419, 51]","[0, 52, 96]","[0, 1420, 106]","[0, 1420, 106]","[0, 790, 106]","[1, 52, 106]",421
1107,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 50]","[1, 515, 50]","[0, 52, 95]","[0, 52, 96]","[0, 1420, 110]","[0, 1420, 110]","[0, 790, 110]",421
1108,"[1, 64, 0]","[0, 60, 44]","[1, 52, 44]","[1, 1420, 50]","[1, 483, 50]","[0, 52, 95]","[0, 52, 95]","[0, 1420, 103]","[0, 1420, 103]","[0, 791, 103]",421
1109,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 46]","[1, 419, 46]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 99]","[0, 1420, 99]","[0, 789, 99]",421
1110,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 46]","[1, 451, 46]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 101]","[1, 52, 101]","[0, 1420, 102]",421
1111,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 515, 47]","[0, 52, 92]","[0, 52, 92]","[0, 1420, 99]","[0, 1420, 99]","[0, 789, 99]",421
1112,"[1, 64, 0]","[0, 60, 44]","[1, 52, 45]","[1, 1420, 46]","[1, 451, 46]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 102]","[0, 1420, 102]","[0, 790, 102]",421
1113,"[1, 64, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1420, 46]","[1, 451, 46]","[0, 52, 91]","[0, 52, 92]","[0, 1420, 99]","[0, 1420, 99]","[0, 791, 99]",421
1114,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 1420, 47]","[1, 451, 47]","[0, 52, 91]","[0, 52, 93]","[0, 1420, 104]","[0, 1420, 104]","[0, 790, 104]",421
1115,"[1, 64, 0]","[0, 60, 44]","[1, 52, 44]","[1, 1420, 45]","[1, 515, 45]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 106]","[0, 1420, 106]","[0, 790, 106]",421
1116,"[1, 105, 0]","[1, 91, 1]","[0, 52, 46]","[0, 91, 46]","[1, 52, 46]","[0, 133, 55]","[0, 1420, 55]","[0, 75, 55]","[0, 1420, 55]","[0, 631, 55]",421
1117,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 1420, 47]","[1, 515, 47]","[0, 52, 92]","[0, 52, 92]","[0, 1420, 103]","[0, 1420, 103]","[0, 790, 103]",421
1118,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 451, 47]","[0, 52, 91]","[0, 52, 92]","[0, 1420, 108]","[0, 1420, 108]","[0, 790, 108]",421
1119,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 1420, 46]","[1, 515, 46]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 106]","[0, 1420, 106]","[0, 791, 106]",421
1120,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 54]","[1, 483, 54]","[0, 52, 99]","[0, 1420, 112]","[0, 1420, 112]","[0, 778, 112]","[1, 52, 112]",421
1121,"[1, 64, 0]","[0, 60, 45]","[1, 52, 46]","[1, 1420, 50]","[1, 419, 50]","[0, 52, 94]","[0, 52, 94]","[0, 1420, 100]","[0, 1420, 101]","[0, 779, 101]",421
1122,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 51]","[1, 451, 51]","[0, 52, 96]","[0, 52, 96]","[0, 1420, 106]","[0, 1420, 106]","[0, 778, 106]",421
1123,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 483, 47]","[0, 52, 93]","[0, 52, 93]","[0, 1420, 100]","[0, 1420, 100]","[0, 779, 100]",421
1124,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 515, 47]","[0, 52, 91]","[0, 52, 91]","[0, 1420, 100]","[0, 1420, 100]","[0, 779, 100]",421
1125,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 46]","[1, 515, 46]","[0, 52, 91]","[0, 52, 92]","[0, 1420, 98]","[0, 1420, 98]","[0, 780, 98]",421
1126,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 47]","[1, 451, 47]","[0, 52, 91]","[0, 52, 92]","[0, 1420, 100]","[0, 1420, 100]","[0, 779, 100]",421
1127,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 46]","[1, 515, 46]","[0, 52, 92]","[0, 52, 92]","[0, 1420, 109]","[0, 1420, 109]","[0, 779, 109]",421
1128,"[1, 64, 0]","[0, 60, 47]","[1, 52, 47]","[1, 1420, 50]","[1, 483, 50]","[0, 52, 95]","[0, 52, 95]","[0, 1420, 105]","[0, 1420, 105]","[0, 779, 105]",421
1129,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1420, 60]","[1, 515, 60]","[0, 52, 106]","[0, 52, 106]","[0, 1420, 119]","[0, 1420, 119]","[0, 779, 119]",421
1130,"[1, 64, 0]","[0, 60, 62]","[1, 52, 62]","[1, 1440, 63]","[1, 392, 63]","[0, 52, 124]","[0, 52, 124]","[0, 1500, 129]","[1, 52, 129]","[0, 1500, 129]",421
1131,"[1, 64, 0]","[0, 60, 54]","[1, 52, 55]","[1, 1440, 55]","[1, 495, 55]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 1500, 115]",421
1132,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 399, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 116]","[0, 641, 116]",421
1133,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 116]","[0, 1500, 116]","[0, 565, 116]",421
1134,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 52]","[1, 392, 52]","[0, 52, 106]","[0, 52, 106]","[0, 1500, 110]","[0, 1500, 110]","[0, 566, 110]",421
1135,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1440, 61]","[1, 399, 61]","[0, 52, 120]","[0, 1500, 128]","[0, 1500, 128]","[0, 640, 128]","[1, 52, 128]",421
1136,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 110]","[0, 1500, 113]","[0, 1500, 113]","[0, 565, 113]","[1, 52, 113]",421
1137,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 119]","[0, 1500, 119]","[0, 565, 119]",421
1138,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 105]","[0, 52, 106]","[0, 1500, 114]","[0, 1500, 114]","[0, 566, 114]",421
1139,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 1500, 117]","[1, 52, 117]","[0, 1500, 117]","[0, 564, 117]",421
1140,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 59]","[1, 399, 59]","[0, 52, 117]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 120]","[0, 639, 120]",421
1141,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 118]","[0, 1500, 123]","[0, 1500, 123]","[0, 565, 123]","[1, 52, 123]",421
1142,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 59]","[1, 399, 59]","[0, 52, 116]","[0, 52, 116]","[0, 1500, 122]","[0, 1500, 122]","[1, 52, 122]",421
1143,"[1, 64, 0]","[0, 60, 53]","[1, 52, 53]","[1, 1440, 54]","[1, 431, 54]","[0, 52, 108]","[0, 52, 108]","[0, 1500, 111]","[1, 52, 111]","[0, 1500, 113]",421
1144,"[1, 64, 0]","[0, 60, 61]","[1, 52, 61]","[1, 1440, 62]","[1, 392, 62]","[0, 52, 124]","[0, 52, 125]","[0, 1500, 126]","[1, 52, 127]","[0, 1500, 127]",421
1145,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 115]","[1, 52, 115]","[0, 1500, 115]",421
1146,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 117]","[0, 1500, 124]","[0, 1500, 124]","[0, 564, 124]","[1, 52, 124]",421
1147,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 106]","[0, 1500, 108]","[0, 1500, 108]","[0, 565, 108]","[1, 52, 108]",421
1148,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1440, 61]","[1, 392, 61]","[0, 52, 122]","[0, 52, 122]","[0, 1500, 127]","[0, 1500, 127]","[0, 565, 127]",421
1149,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 55]","[1, 431, 55]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 114]","[0, 1500, 114]","[0, 639, 114]",421
1150,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 55]","[1, 495, 55]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 114]","[0, 1500, 114]","[0, 640, 114]",421
1151,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 116]","[0, 1500, 116]","[0, 566, 116]",421
1152,"[1, 105, 0]","[0, 133, 64]","[1, 52, 64]","[0, 1443, 67]","[0, 1500, 67]","[0, 449, 67]","[0, 124, 67]","[1, 52, 67]","[1, 52, 67]","[1, 52, 67]",421
1153,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1440, 61]","[1, 392, 61]","[0, 52, 123]","[0, 1500, 126]","[1, 52, 126]","[0, 1500, 126]","[0, 566, 126]",421
1154,"[1, 105, 0]","[0, 133, 65]","[0, 1443, 65]","[0, 1500, 65]","[0, 449, 65]","[0, 124, 65]","[1, 52, 65]","[1, 52, 65]","[1, 52, 65]","[1, 52, 65]",421
1155,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 116]","[0, 52, 118]","[0, 1500, 122]","[0, 1500, 122]","[0, 564, 122]",421
1156,"[1, 105, 0]","[0, 133, 64]","[0, 1443, 64]","[0, 1500, 64]","[0, 449, 64]","[0, 124, 64]","[1, 52, 64]","[1, 52, 64]","[1, 52, 64]","[1, 52, 64]",421
1157,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1440, 61]","[1, 392, 61]","[0, 52, 123]","[0, 52, 123]","[0, 1500, 127]","[0, 1500, 127]","[0, 564, 127]",421
1158,"[1, 64, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1440, 62]","[1, 392, 62]","[0, 52, 123]","[0, 52, 124]","[0, 1500, 127]","[1, 52, 127]","[0, 1500, 127]",421
1159,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 55]","[1, 392, 55]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 115]","[1, 52, 115]","[0, 1500, 115]",421
1160,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1440, 60]","[1, 392, 60]","[0, 52, 118]","[0, 1500, 125]","[1, 52, 125]","[0, 1500, 127]","[0, 564, 127]",421
1161,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 116]","[0, 52, 116]","[0, 1500, 118]","[1, 52, 119]","[0, 1500, 119]",421
1162,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 463, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 115]","[0, 1500, 115]","[0, 639, 115]",421
1163,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 105]","[0, 52, 105]","[0, 1500, 111]","[0, 1500, 111]","[0, 565, 111]",421
1164,"[1, 64, 0]","[0, 60, 57]","[1, 52, 58]","[1, 1440, 59]","[1, 495, 59]","[0, 52, 116]","[0, 52, 116]","[0, 1500, 120]","[0, 1500, 120]","[0, 640, 120]",421
1165,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 104]","[0, 1500, 108]","[1, 52, 108]","[0, 1500, 108]","[0, 565, 108]",421
1166,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1440, 59]","[1, 399, 59]","[0, 52, 116]","[0, 52, 117]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 120]",421
1167,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 105]","[0, 52, 105]","[0, 1500, 109]","[1, 52, 109]","[0, 1500, 109]",421
1168,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 52]","[1, 495, 52]","[0, 52, 106]","[0, 52, 106]","[0, 1500, 112]","[0, 1500, 112]","[0, 640, 112]",421
1169,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1440, 58]","[1, 463, 58]","[0, 52, 114]","[0, 52, 114]","[0, 1500, 117]","[1, 52, 117]","[0, 1500, 118]",421
1170,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 59]","[1, 495, 59]","[0, 52, 113]","[0, 52, 114]","[0, 1500, 117]","[0, 1500, 117]","[0, 640, 117]",421
1171,"[1, 64, 0]","[0, 60, 54]","[1, 52, 55]","[1, 1440, 57]","[1, 495, 57]","[0, 52, 114]","[0, 52, 114]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 120]",421
1172,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 113]","[1, 52, 113]","[0, 1500, 114]",421
1173,"[1, 64, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1440, 64]","[1, 392, 64]","[0, 52, 125]","[0, 1500, 128]","[1, 52, 128]","[0, 1500, 128]","[0, 564, 128]",421
1174,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 463, 56]","[0, 52, 111]","[0, 52, 112]","[0, 1500, 118]","[0, 1500, 118]","[0, 640, 118]",421
1175,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1440, 60]","[1, 392, 60]","[0, 52, 118]","[0, 52, 119]","[0, 1500, 123]","[1, 52, 123]","[0, 1500, 124]",421
1176,"[1, 105, 0]","[0, 133, 79]","[0, 1443, 79]","[0, 1443, 79]","[0, 578, 79]","[1, 52, 79]","[1, 52, 79]","[1, 52, 79]","[1, 52, 79]","[1, 52, 79]",421
1177,"[1, 64, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1440, 57]","[1, 399, 57]","[0, 52, 115]","[0, 52, 115]","[0, 1500, 123]","[0, 1500, 123]","[1, 52, 123]",421
1178,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 53]","[1, 392, 53]","[0, 52, 108]","[0, 52, 109]","[0, 1500, 110]","[1, 52, 110]","[0, 1500, 110]",421
1179,"[1, 64, 0]","[0, 60, 57]","[1, 52, 58]","[1, 1440, 58]","[1, 463, 58]","[0, 52, 116]","[0, 52, 116]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 120]",421
1180,"[1, 105, 0]","[0, 133, 59]","[1, 52, 59]","[0, 1443, 61]","[0, 1500, 61]","[0, 449, 61]","[0, 124, 61]","[1, 52, 61]","[1, 52, 61]","[1, 52, 61]",421
1181,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 59]","[1, 463, 59]","[0, 52, 117]","[0, 52, 117]","[0, 1500, 123]","[0, 1500, 123]","[0, 640, 123]",421
1182,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 114]","[1, 52, 114]","[0, 1500, 114]",421
1183,"[1, 105, 0]","[0, 133, 62]","[0, 1443, 62]","[0, 1500, 62]","[0, 449, 62]","[0, 93, 62]","[0, 83, 62]","[1, 52, 62]","[1, 52, 62]","[1, 52, 62]",421
1184,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 1500, 115]","[0, 1500, 115]","[0, 566, 115]","[1, 52, 115]",421
1185,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 117]","[1, 52, 117]","[0, 1500, 117]",421
1186,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 1440, 52]","[1, 392, 52]","[0, 52, 105]","[0, 1500, 110]","[1, 52, 110]","[0, 1500, 110]","[0, 564, 111]",421
1187,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1440, 59]","[1, 431, 59]","[0, 52, 117]","[0, 52, 117]","[0, 1500, 121]","[0, 1500, 121]","[0, 640, 121]",421
1188,"[1, 105, 0]","[0, 133, 62]","[0, 1443, 62]","[1, 52, 62]","[1, 52, 62]","[0, 1443, 62]","[0, 578, 62]","[1, 52, 62]","[1, 52, 62]","[1, 52, 62]",421
1189,"[1, 64, 0]","[1, 64, 104]","[0, 60, 168]","[1, 52, 168]","[1, 1440, 169]","[1, 463, 169]","[0, 60, 171]","[1, 52, 171]","[0, 52, 222]","[0, 52, 222]",421
1190,"[1, 64, 0]","[0, 60, 53]","[1, 52, 53]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 109]","[0, 52, 109]","[0, 1500, 113]","[1, 52, 113]","[0, 1500, 113]",421
1191,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 1440, 53]","[1, 495, 53]","[0, 52, 106]","[0, 52, 106]","[0, 1500, 110]","[1, 52, 111]","[0, 1500, 111]",421
1192,"[1, 64, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 52, 112]","[0, 1500, 117]","[0, 1500, 117]","[0, 565, 117]",421
1193,"[1, 64, 0]","[0, 60, 52]","[1, 52, 52]","[1, 1440, 54]","[1, 392, 54]","[0, 52, 107]","[0, 52, 107]","[0, 1500, 113]","[0, 1500, 113]","[0, 565, 113]",421
1194,"[1, 64, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1440, 58]","[1, 399, 58]","[0, 52, 117]","[0, 52, 117]","[0, 1500, 120]","[1, 52, 121]","[0, 1500, 121]",421
1195,"[1, 105, 0]","[0, 133, 65]","[1, 52, 66]","[0, 1443, 67]","[0, 1500, 67]","[0, 522, 67]","[1, 52, 67]","[1, 52, 67]","[1, 52, 67]","[1, 52, 67]",421
1196,"[1, 64, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1440, 56]","[1, 463, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 116]",421
1197,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 392, 58]","[0, 52, 117]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 122]","[0, 566, 122]",421
1198,"[1, 64, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1440, 58]","[1, 463, 58]","[0, 52, 117]","[0, 1500, 121]","[1, 52, 121]","[0, 1500, 122]","[0, 640, 122]",421
1199,"[1, 64, 0]","[0, 60, 54]","[1, 52, 55]","[1, 1440, 56]","[1, 392, 56]","[0, 52, 111]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 116]",421
1200,"[1, 99, 0]","[0, 133, 64]","[0, 1420, 65]","[0, 1420, 65]","[0, 578, 65]","[0, 83, 65]","[1, 52, 65]","[1, 52, 65]","[1, 146, 135]","[1, 1177, 136]",430
